Applicant_ID,Age,Gender,Marital_Status,Education,Employment_Type,Annual_Income,Monthly_Income,Loan_Amount,Loan_Term,Credit_Score,Existing_Loans,Debt_to_Income_Ratio,CIBIL_Score,Property_Area,Loan_Purpose,Bank_Balance,Previous_Default,Employment_Experience,EMI,Loan_Status
APP100880,47,Male,Married,Graduate,Contract,893043.14,74420.26,153795.36,240,742,0,2.19,781,Urban,Education,121746.79,0,1,1627.4,Approved
APP100881,39,Female,Unmarried,Graduate,Salaried,855274.76,71272.9,120747.57,180,742,1,3.88,772,Semiurban,Education,200563.05,0,4,1341.7,Approved
APP100882,34,Female,Married,Graduate,Contract,824736.34,68728.03,150320.44,180,778,0,2.32,809,Urban,Personal,224930.74,0,2,1597.31,Approved
APP100883,27,Female,Married,Graduate,Salaried,954809.43,79567.45,143689.93,240,765,0,1.67,716,Semiurban,Education,67683.24,0,0,1330.81,Approved
APP100884,51,Male,Married,Graduate,Salaried,249975.67,20831.31,147934.97,60,704,2,49.94,540,Rural,Business,7102.06,0,1,3279.18,Rejected
APP100885,42,Male,Married,Not Graduate,Salaried,962139.87,80178.32,207073.62,180,726,0,3.09,723,Urban,Car,315523.01,0,9,2481.41,Approved
APP100886,39,Female,Married,Graduate,Contract,177883.85,14823.65,152183.46,180,794,3,40.81,699,Urban,Car,31223.29,0,0,1463.11,Rejected
APP100887,40,Female,Unmarried,Not Graduate,Contract,823898.63,68658.22,142701.73,180,788,1,3.34,728,Semiurban,Personal,330211.62,0,15,1401.08,Approved
APP100888,30,Male,Married,Graduate,Salaried,242920.76,20243.4,154505.48,120,587,2,40.44,525,Semiurban,Car,28177.54,0,0,2539.88,Rejected
APP100889,18,Female,Married,Not Graduate,Self-Employed,779804.93,64983.74,74444.34,240,757,0,1.1,763,Semiurban,Business,120395.35,0,1,713.88,Approved
APP100890,21,Male,Married,Graduate,Salaried,354166.67,29513.89,59709.9,180,600,2,8.48,741,Urban,Car,11673.12,1,19,872.81,Rejected
APP100891,42,Female,Unmarried,Graduate,Salaried,298038.11,24836.51,217955.8,180,663,4,65.02,543,Urban,Business,0.0,0,3,2852.95,Rejected
APP100892,33,Male,Unmarried,Graduate,Contract,224364.44,18697.04,106449.48,120,564,2,28.51,619,Semiurban,Education,6005.77,0,3,1794.22,Rejected
APP100893,39,Male,Married,Graduate,Self-Employed,994516.2,82876.35,92164.29,180,753,0,1.07,769,Rural,Car,162566.1,0,6,886.45,Approved
APP100894,23,Female,Unmarried,Not Graduate,Salaried,81657.7,6804.81,43456.98,360,678,4,34.54,439,Urban,Business,5409.23,1,5,493.85,Rejected
APP100895,34,Female,Married,Not Graduate,Salaried,938307.5,78192.29,159083.93,120,727,1,5.99,760,Urban,Personal,115347.92,0,1,2280.91,Approved
APP100896,24,Female,Married,Not Graduate,Self-Employed,212633.59,17719.47,129615.83,300,665,2,27.81,577,Semiurban,Personal,17708.75,0,10,1645.4,Rejected
APP100897,44,Male,Married,Graduate,Salaried,969959.66,80829.97,205274.87,300,751,2,7.22,752,Urban,Personal,260907.39,0,2,1721.11,Approved
APP100898,18,Male,Married,Not Graduate,Salaried,687375.86,57281.32,127985.57,360,703,0,2.08,785,Semiurban,Personal,147167.77,0,0,1192.45,Approved
APP100899,56,Male,Unmarried,Not Graduate,Self-Employed,242381.43,20198.45,188127.11,300,652,2,26.99,546,Urban,Personal,23185.7,0,29,2212.35,Rejected
APP100900,39,Male,Married,Graduate,Contract,247259.77,20604.98,200757.04,360,552,1,32.82,605,Semiurban,Home,24026.19,0,0,3098.04,Rejected
APP100901,50,Male,Married,Graduate,Contract,116644.5,9720.37,73964.86,300,607,1,21.19,525,Urban,Home,31767.04,0,2,999.96,Rejected
APP100902,32,Male,Married,Not Graduate,Self-Employed,1002556.37,83546.36,202777.43,60,725,1,9.6,714,Semiurban,Business,141848.85,0,5,4458.09,Approved
APP100903,24,Female,Married,Not Graduate,Salaried,823560.84,68630.07,126898.86,300,728,0,1.83,795,Semiurban,Business,205154.13,0,8,1257.13,Approved
APP100904,46,Male,Married,Not Graduate,Self-Employed,778900.59,64908.38,43005.2,84,746,0,1.14,736,Urban,Education,265678.2,0,1,736.79,Approved
APP100905,34,Male,Married,Graduate,Self-Employed,307792.82,25649.4,183886.48,360,632,1,18.17,627,Urban,Home,22334.46,0,9,2770.19,Rejected
APP100906,35,Female,Married,Graduate,Salaried,352139.98,29345.0,110819.64,180,602,1,11.25,647,Urban,Personal,42739.18,0,2,1702.55,Rejected
APP100907,27,Female,Unmarried,Graduate,Self-Employed,1085600.75,90466.73,168076.67,180,750,0,1.78,777,Rural,Car,229520.77,0,6,1612.5,Approved
APP100908,31,Male,Unmarried,Not Graduate,Salaried,336411.44,28034.29,182818.94,360,503,4,46.51,604,Urban,Car,26432.57,0,1,2620.41,Rejected
APP100909,39,Female,Married,Graduate,Self-Employed,869889.01,72490.75,99871.42,60,749,0,3.01,738,Rural,Car,134809.72,0,1,2184.5,Approved
APP100910,37,Male,Married,Not Graduate,Self-Employed,316758.5,26396.54,167797.43,84,625,2,36.66,587,Urban,Education,32657.43,1,4,3483.75,Rejected
APP100911,33,Female,Married,Graduate,Salaried,153031.86,12752.66,105314.82,240,578,2,30.04,569,Rural,Business,29869.07,0,0,1403.82,Rejected
APP100912,25,Male,Married,Graduate,Salaried,699632.11,58302.68,193974.24,360,801,0,2.84,735,Urban,Car,159527.49,0,11,1658.34,Approved
APP100913,32,Male,Unmarried,Graduate,Salaried,225762.12,18813.51,97497.01,180,580,2,25.59,645,Urban,Home,38085.6,0,1,1675.27,Rejected
APP100914,48,Female,Married,Graduate,Salaried,824277.7,68689.81,116817.5,240,752,1,2.87,785,Semiurban,Home,196429.79,0,6,1002.38,Approved
APP100915,33,Female,Married,Graduate,Salaried,714911.72,59575.98,71034.37,180,809,2,3.98,774,Urban,Personal,48965.04,0,2,701.65,Approved
APP100916,43,Female,Married,Not Graduate,Salaried,57640.71,4803.39,29406.79,180,481,3,39.35,524,Rural,Home,36929.21,0,6,449.8,Rejected
APP100917,34,Female,Unmarried,Graduate,Salaried,244311.39,20359.28,76827.87,360,580,2,13.78,518,Urban,Education,30415.17,0,4,1001.0,Rejected
APP100918,33,Female,Married,Graduate,Salaried,303263.57,25271.96,203725.81,240,495,3,46.42,641,Urban,Personal,37504.8,0,0,3152.38,Rejected
APP100919,27,Male,Unmarried,Not Graduate,Salaried,866968.57,72247.38,84124.53,120,758,0,1.42,705,Urban,Home,273534.89,0,3,1025.39,Approved
APP100920,30,Female,Married,Graduate,Salaried,801741.79,66811.82,86586.21,300,739,0,1.2,744,Rural,Education,204303.43,0,4,801.38,Approved
APP100921,37,Male,Married,Graduate,Contract,915672.98,76306.08,164121.81,180,763,1,3.95,715,Semiurban,Car,175440.48,0,2,1639.64,Approved
APP100922,36,Male,Married,Graduate,Salaried,434893.86,36241.16,386150.78,180,513,0,15.18,646,Urban,Car,52140.67,0,0,5500.43,Rejected
APP100923,35,Female,Unmarried,Not Graduate,Salaried,128341.75,10695.15,120086.68,120,566,0,20.07,562,Semiurban,Personal,20712.77,1,4,2146.9,Rejected
APP100924,23,Female,Unmarried,Graduate,Salaried,894071.42,74505.95,127479.74,180,794,0,1.73,744,Urban,Business,250304.49,0,1,1288.05,Approved
APP100925,42,Male,Married,Not Graduate,Salaried,978155.96,81513.0,164593.85,360,687,0,2.41,767,Urban,Education,317073.4,0,0,1963.65,Approved
APP100926,45,Female,Married,Graduate,Salaried,795309.89,66275.82,128057.71,240,784,0,1.72,706,Semiurban,Car,123207.02,0,0,1137.34,Approved
APP100927,32,Male,Unmarried,Graduate,Salaried,1076204.57,89683.71,94205.93,360,779,1,1.69,759,Urban,Car,200509.27,0,1,724.0,Approved
APP100928,33,Male,Unmarried,Graduate,Salaried,927228.82,77269.07,129498.89,120,783,1,3.38,718,Urban,Personal,176993.27,0,6,1579.71,Approved
APP100929,31,Male,Unmarried,Graduate,Salaried,201854.08,16821.17,75935.95,180,572,2,21.16,584,Semiurban,Business,26509.42,0,0,1077.44,Rejected
APP100930,38,Female,Married,Not Graduate,Salaried,226304.09,18858.67,97343.3,360,561,3,29.57,645,Urban,Business,22353.48,0,6,1555.84,Rejected
APP100931,40,Male,Married,Not Graduate,Salaried,789343.18,65778.6,81554.11,84,772,0,1.94,799,Semiurban,Personal,244845.24,0,4,1274.6,Approved
APP100932,23,Female,Unmarried,Graduate,Salaried,149854.34,12487.86,124801.31,240,557,2,45.45,571,Semiurban,Personal,31418.76,0,13,2094.83,Rejected
APP100933,32,Male,Unmarried,Not Graduate,Salaried,927451.49,77287.62,82222.49,180,722,1,2.7,753,Semiurban,Personal,304502.44,0,1,959.32,Approved
APP100934,40,Male,Married,Graduate,Self-Employed,725817.93,60484.83,120989.08,360,734,0,2.02,741,Urban,Home,210968.72,0,11,1219.21,Approved
APP100935,36,Male,Unmarried,Graduate,Salaried,858148.8,71512.4,96127.61,240,715,1,2.21,773,Urban,Home,251369.68,0,8,964.8,Approved
APP100936,42,Male,Unmarried,Graduate,Salaried,253474.12,21122.84,82026.11,180,558,4,27.53,713,Urban,Education,34014.11,0,6,1319.37,Rejected
APP100937,43,Male,Married,Graduate,Salaried,733979.8,61164.98,105289.66,60,773,1,6.45,762,Rural,Car,86349.13,0,1,2164.21,Approved
APP100938,30,Female,Married,Graduate,Salaried,1135437.61,94619.8,188678.64,360,756,0,1.7,750,Rural,Personal,124484.75,0,14,1608.18,Approved
APP100939,37,Female,Married,Graduate,Salaried,813528.17,67794.01,157785.0,240,759,0,2.1,779,Rural,Education,180627.52,0,7,1425.38,Approved
APP100940,31,Male,Married,Graduate,Self-Employed,232445.21,19370.43,138686.05,84,570,3,44.85,627,Urban,Education,35407.87,0,1,2697.98,Rejected
APP100941,34,Female,Unmarried,Not Graduate,Self-Employed,263691.52,21974.29,148768.23,240,527,2,29.5,697,Urban,Education,0.0,1,1,2387.35,Rejected
APP100942,40,Female,Married,Graduate,Salaried,275840.17,22986.68,170029.53,300,607,3,35.7,566,Urban,Education,5562.52,0,1,2821.56,Rejected
APP100943,39,Female,Married,Not Graduate,Salaried,467268.09,38939.01,163094.97,240,583,3,16.0,565,Urban,Business,24891.7,1,4,2221.23,Rejected
APP100944,23,Male,Married,Not Graduate,Self-Employed,838919.71,69909.98,84029.62,300,775,0,1.08,778,Urban,Personal,116363.64,0,1,756.21,Approved
APP100945,40,Male,Unmarried,Graduate,Self-Employed,190740.17,15895.01,137776.81,180,723,0,10.22,535,Rural,Car,21506.67,0,2,1625.19,Rejected
APP100946,21,Male,Married,Graduate,Self-Employed,339157.9,28263.16,150860.95,240,586,1,14.1,526,Rural,Home,24593.24,0,5,2254.67,Rejected
APP100947,38,Female,Married,Graduate,Self-Employed,214024.5,17835.37,206253.88,360,604,2,48.18,681,Semiurban,Business,25142.8,0,7,2675.02,Rejected
APP100948,47,Male,Married,Graduate,Self-Employed,1014643.89,84553.66,172018.74,360,734,1,3.75,731,Rural,Education,141738.21,0,1,1666.33,Approved
APP100949,35,Male,Married,Graduate,Salaried,111892.18,9324.35,55078.3,180,651,1,13.34,672,Rural,Home,35874.1,1,10,722.12,Rejected
APP100950,19,Male,Unmarried,Graduate,Salaried,367678.34,30639.86,133114.95,360,640,4,29.92,508,Semiurban,Business,3958.34,1,2,1754.66,Rejected
APP100951,32,Female,Married,Graduate,Salaried,164994.92,13749.58,91646.12,360,709,0,6.21,639,Urban,Business,0.0,0,3,853.42,Rejected
APP100952,31,Female,Unmarried,Graduate,Salaried,335726.06,27977.17,109701.22,120,594,3,26.98,592,Semiurban,Personal,23959.07,0,1,1893.2,Rejected
APP100953,28,Female,Married,Graduate,Salaried,1103612.04,91967.67,249684.89,180,709,1,6.61,698,Rural,Personal,223515.19,0,2,2879.92,Approved
APP100954,28,Female,Unmarried,Graduate,Salaried,50000.0,4166.67,32697.49,120,563,2,45.99,551,Rural,Car,10635.17,1,8,579.6,Rejected
APP100955,43,Female,Married,Graduate,Salaried,399433.66,33286.14,215369.42,180,534,1,17.13,604,Urban,Business,27390.73,0,2,3114.94,Rejected
APP100956,45,Female,Unmarried,Graduate,Salaried,859424.2,71618.68,95652.81,300,797,0,1.07,758,Urban,Personal,296675.2,0,9,767.6,Approved
APP100957,40,Male,Unmarried,Graduate,Contract,315500.31,26291.69,310808.74,180,588,3,83.86,556,Urban,Home,0.0,1,5,5314.51,Rejected
APP100958,35,Male,Unmarried,Graduate,Self-Employed,280207.29,23350.61,92164.86,240,638,2,12.71,615,Urban,Car,5541.25,0,0,1274.86,Rejected
APP100959,39,Male,Married,Graduate,Salaried,949945.87,79162.16,114847.39,240,734,2,4.97,810,Urban,Business,142498.53,0,4,1162.58,Approved
APP100960,21,Female,Married,Graduate,Salaried,1009805.4,84150.45,162742.73,60,740,1,7.83,762,Rural,Personal,358392.09,0,0,3531.89,Approved
APP100961,28,Male,Unmarried,Graduate,Self-Employed,413744.48,34478.71,365574.05,240,701,2,31.08,592,Rural,Home,17792.13,0,0,3983.26,Rejected
APP100962,35,Female,Married,Not Graduate,Salaried,247286.48,20607.21,135802.09,180,627,3,41.33,662,Urban,Education,5788.66,0,0,2374.23,Rejected
APP100963,28,Female,Unmarried,Graduate,Salaried,183700.58,15308.38,20000.0,300,677,0,1.46,543,Semiurban,Business,22633.08,0,12,223.56,Rejected
APP100964,32,Male,Married,Graduate,Salaried,800044.29,66670.36,180117.89,240,755,0,2.39,749,Rural,Personal,273927.84,0,9,1591.58,Approved
APP100965,21,Male,Unmarried,Graduate,Salaried,886988.33,73915.69,100481.59,240,756,1,2.5,790,Urban,Home,186237.49,0,1,876.73,Approved
APP100966,23,Male,Married,Graduate,Salaried,809498.38,67458.2,84742.01,240,787,1,2.56,813,Rural,Business,159838.44,0,15,788.62,Approved
APP100967,41,Male,Married,Graduate,Self-Employed,918837.72,76569.81,115886.68,240,729,0,1.52,768,Urban,Education,194031.87,0,0,1164.4,Approved
APP100968,45,Male,Unmarried,Graduate,Contract,840101.04,70008.42,152966.66,180,735,1,4.45,782,Urban,Personal,200572.26,0,1,1728.86,Approved
APP100969,26,Male,Unmarried,Not Graduate,Salaried,723699.72,60308.31,122045.89,60,763,1,9.02,787,Urban,Home,227249.09,0,10,2538.55,Approved
APP100970,40,Male,Married,Graduate,Salaried,209006.86,17417.24,101725.03,360,609,2,22.13,677,Urban,Business,18192.15,0,23,1360.72,Rejected
APP100971,41,Male,Married,Not Graduate,Salaried,1062632.28,88552.69,191117.4,240,713,1,4.32,789,Urban,Car,185444.36,0,10,1999.45,Approved
APP100972,33,Male,Married,Graduate,Self-Employed,929714.88,77476.24,193524.14,180,716,2,6.29,733,Rural,Car,267732.06,0,0,2083.28,Approved
APP100973,40,Female,Unmarried,Graduate,Contract,89314.21,7442.85,79970.55,60,574,1,49.97,520,Rural,Business,27167.21,1,6,2091.56,Rejected
APP100974,38,Female,Unmarried,Graduate,Salaried,814561.93,67880.16,167785.57,120,756,1,6.66,781,Semiurban,Home,308952.06,0,1,2120.76,Approved
APP100975,41,Male,Married,Graduate,Salaried,1188185.61,99015.47,91072.41,300,770,0,0.77,755,Rural,Home,281268.52,0,13,764.45,Approved
APP100976,32,Male,Married,Graduate,Salaried,1027111.24,85592.6,204708.85,360,749,1,3.53,756,Semiurban,Home,210002.63,0,0,1798.17,Approved
APP100977,23,Female,Married,Graduate,Salaried,399323.44,33276.95,198034.49,60,478,3,51.51,625,Urban,Personal,51749.42,0,0,4885.72,Rejected
APP100978,37,Male,Unmarried,Not Graduate,Self-Employed,994774.22,82897.85,64306.3,180,762,2,2.32,776,Rural,Business,314596.52,0,0,690.55,Approved
APP100979,39,Male,Unmarried,Graduate,Contract,371587.36,30965.61,264791.6,240,653,2,30.39,574,Rural,Home,16767.85,0,1,3187.24,Rejected
APP100980,28,Male,Unmarried,Graduate,Self-Employed,1167393.03,97282.75,122665.26,240,754,0,1.09,746,Semiurban,Business,296673.1,0,2,1062.81,Approved
APP100981,34,Male,Unmarried,Graduate,Salaried,199458.0,16621.5,65759.41,360,593,1,8.33,693,Semiurban,Home,23387.63,0,2,851.18,Rejected
APP100982,30,Female,Unmarried,Graduate,Contract,155703.66,12975.31,110835.94,240,612,3,52.85,709,Urban,Home,0.0,0,2,1587.52,Rejected
APP100983,45,Male,Unmarried,Graduate,Salaried,713024.76,59418.73,159581.73,360,718,0,2.59,723,Urban,Home,316848.12,0,10,1537.28,Approved
APP100984,20,Male,Married,Graduate,Salaried,864297.06,72024.75,125598.45,60,788,0,3.58,712,Urban,Education,195502.66,0,2,2576.29,Approved
APP100985,23,Female,Married,Graduate,Contract,995459.28,82954.94,188328.19,240,763,0,1.96,738,Semiurban,Car,258267.54,0,4,1624.67,Approved
APP100986,29,Male,Unmarried,Graduate,Salaried,919985.74,76665.48,86018.65,300,741,0,1.06,766,Urban,Car,180050.57,0,3,816.08,Approved
APP100987,39,Female,Married,Not Graduate,Salaried,967533.24,80627.77,160942.02,120,819,1,5.02,735,Urban,Home,206383.07,0,6,1956.16,Approved
APP100988,35,Male,Unmarried,Graduate,Salaried,692215.25,57684.6,93300.29,240,746,0,1.56,763,Urban,Business,304183.83,0,2,902.43,Approved
APP100989,36,Male,Unmarried,Graduate,Salaried,857794.42,71482.87,127288.72,360,767,1,2.43,791,Urban,Business,197746.65,0,1,1065.78,Approved
APP100990,36,Male,Married,Graduate,Salaried,862631.85,71885.99,80664.06,300,754,0,0.89,772,Semiurban,Education,407794.98,0,3,643.05,Approved
APP100991,25,Male,Married,Graduate,Salaried,324725.26,27060.44,206447.79,180,688,1,19.15,570,Urban,Education,0.0,0,0,2861.23,Rejected
APP100992,53,Male,Married,Not Graduate,Salaried,688444.56,57370.38,140726.73,180,727,0,2.65,768,Rural,Car,97282.72,0,5,1522.46,Approved
APP100993,28,Female,Married,Graduate,Salaried,88983.02,7415.25,57729.4,84,572,1,27.91,571,Rural,Business,0.0,0,3,1173.06,Rejected
APP100994,39,Female,Married,Graduate,Salaried,872579.62,72714.97,81086.35,240,761,0,1.03,773,Semiurban,Education,239071.96,0,6,745.48,Approved
APP100995,41,Male,Married,Graduate,Self-Employed,803461.09,66955.09,69764.36,120,741,1,2.76,796,Urban,Education,112381.09,0,7,948.11,Approved
APP100996,22,Male,Married,Not Graduate,Self-Employed,606538.88,50544.91,130451.69,360,761,0,2.26,757,Semiurban,Car,217085.35,0,8,1142.76,Approved
APP100997,29,Male,Married,Graduate,Contract,371754.8,30979.57,135984.86,180,629,4,36.14,601,Urban,Education,30665.69,0,5,2218.83,Rejected
APP100998,41,Female,Married,Graduate,Self-Employed,1212799.17,101066.6,192700.72,120,766,0,2.37,796,Urban,Car,234305.8,0,31,2390.45,Approved
APP100999,35,Male,Married,Not Graduate,Salaried,879952.92,73329.41,163052.03,360,747,0,2.11,740,Urban,Car,166295.23,0,32,1543.65,Approved
